NORAD_CAT_ID,SATNAME,PER_ALT,APO_ALT,LAT,LON,TLE_LINE1,TLE_LINE2,SATNAME_CLEAN,SAT_GROUP,Inc
26225,CZ-4 DEB,226,248.8,,,1 26225U 99057DP  23209.87327384  .05186882  60846-1  57656-2 0  9999,2 26225  98.4654  30.7631 0017208 283.1572 183.5065 16.13445427254276,CZ-4 DEB,CZ-4,98.5
26226,CZ-4 DEB,195.4,210.9,,,1 26226U 99057DQ  06104.74558229  .46988752  30127-5  15093-1 0  9997,2 26226 098.3776 335.7924 0011739 296.7426 063.6385 16.26054926329882,CZ-4 DEB,CZ-4,98.4
26227,CZ-4 DEB,658,757.3,-24.23335185,128.7293226,1 26227U 99057DR  25330.75868891  .00002574  00000-0  58307-3 0  9998,2 26227  98.4985  23.2199 0070067 352.5431 122.2320 14.55539288354052,CZ-4 DEB,CZ-4,98.5
26228,CZ-4 DEB,239,254.2,81.3097864,-129.9036268,1 26228U 99057DS  16065.46395992  .06458378  97266-1  93756-2 0  9999,2 26228  98.3335 338.2552 0011484 166.2619 193.8976 16.10082997854733,CZ-4 DEB,CZ-4,98.3
26229,CZ-4 DEB,238.7,257,-43.31023589,51.86950814,1 26229U 99057DT  13314.12276165  .08486987  31522+0  15932-1 0  9996,2 26229 098.3234 260.6841 0013810 149.1580 211.0514 16.09626307734288,CZ-4 DEB,CZ-4,98.3
26230,CZ-4 DEB,169.9,188.4,-24.16265167,150.8497514,1 26230U 99057DU  14181.35222651  .33238641  33518-5  45196-2 0  9996,2 26230 098.6961 228.9689 0014061 255.6439 104.3292 16.34997187781848,CZ-4 DEB,CZ-4,98.7
26232,CZ-4 DEB,189.9,210.7,,,1 26232U 99057DW  04030.43466353  .15515457  31678-5  44786-2 0  9990,2 26232 098.4997 213.8816 0015821 016.8325 344.3215 16.27101351209420,CZ-4 DEB,CZ-4,98.5
26233,CZ-4 DEB,165.7,180,-54.55065195,-6.790298066,1 26233U 99057DX  24019.41018110  .17154819  32086-5  18372-2 0  9991,2 26233  98.5018  79.2868 0010958 285.7904  74.2182 16.37362084288795,CZ-4 DEB,CZ-4,98.5
26234,CZ-4 DEB,700.1,716.4,71.76896141,-18.24984473,1 26234U 99057DY  25330.85321352  .00000934  00000-0  22632-3 0  9993,2 26234  98.5931  79.6379 0011502 160.7965 319.0319 14.55328478360886,CZ-4 DEB,CZ-4,98.6
26235,CZ-4 DEB,496.4,516.1,72.88633985,22.75744615,1 26235U 99057DZ  25330.36450284  .00044823  00000-0  20758-2 0  9998,2 26235  98.4906 121.6626 0014328 246.8563 172.1867 15.19871329373407,CZ-4 DEB,CZ-4,98.5
26236,CZ-4 DEB,696,824.2,-67.92703178,-35.67573832,1 26236U 99057EA  25330.72822081  .00000480  00000-0  16142-3 0  9991,2 26236  98.7359  12.8026 0089777  21.9125  94.1408 14.39511764347415,CZ-4 DEB,CZ-4,98.7
26237,CZ-4 DEB,273.3,341.5,,,1 26237U 99057EB  01311.42182527 +.99999999 +00000-0 +14574-0 0  9990,2 26237 098.9191 110.4156 0050987 246.1838 119.2301 15.88177734090005,CZ-4 DEB,CZ-4,98.9
26238,CZ-4 DEB,186.9,216.8,,,1 26238U 99057EC  15216.67531012  .17935798  28645-5  52445-2 0  9992,2 26238 098.3428 193.3943 0022704 206.3191 156.7048 16.26542394827624,CZ-4 DEB,CZ-4,98.3
26239,CZ-4 DEB,201.8,224.1,,,1 26239U 99057ED  22133.98697146  .12195779  28093-5  52052-2 0  9997,2 26239  97.9763 321.9912 0016916 283.2747  76.6654 16.22427400190886,CZ-4 DEB,CZ-4,98.0
26240,CZ-4 DEB,201.4,271.4,,,1 26240U 99057EE  00153.89055031 +.21380858 +23930-5 +13990-1 0  9994,2 26240 097.6775 232.0934 0052951 102.2657 237.4309 16.13807249012120,CZ-4 DEB,CZ-4,97.7
26241,CZ-4 DEB,699.9,853.8,-67.21725957,67.36409681,1 26241U 99057EF  25330.52488155  .00000446  00000-0  16479-3 0  9990,2 26241  98.9079 339.5493 0107536 265.6703 221.6500 14.34473380342626,CZ-4 DEB,CZ-4,98.9
26242,CZ-4 DEB,191,209.1,-81.4523809,-113.9621583,1 26242U 99057EG  02084.92270740 +.17201114 +31567-5 +49621-2 0  9999,2 26242 098.5019 233.9248 0013774 296.2142 193.6985 16.27204819109549,CZ-4 DEB,CZ-4,98.5
26247,CZ-4 DEB,241.5,286.1,,,1 26247U 99057EH  02154.78681413 +.10994341 +45508-0 +27183-1 0  9996,2 26247 098.3746 251.3055 0033588 275.0407 085.6529 16.03837069116931,CZ-4 DEB,CZ-4,98.4
26248,CZ-4 DEB,243.2,282.9,,,1 26248U 99057EJ  01310.88359323 +.06667839 +17675-0 +16785-1 0  9997,2 26248 098.6595 090.6205 0029855 284.1932 075.6028 16.04108708089736,CZ-4 DEB,CZ-4,98.7
26249,CZ-4 DEB,325.9,385.9,,,1 26249U 99057EK  01096.23865417 +.05566176 +00000-0 +34704-1 0  9990,2 26249 098.4813 207.2870 0044556 290.5458 070.4940 15.71058627057571,CZ-4 DEB,CZ-4,98.5
26250,CZ-4 DEB,232,265,,,1 26250U 99057EL  01310.83864165 +.62059027 +00000-0 +32183-1 0  9990,2 26250 098.3687 058.2653 0024832 319.1828 052.6197 16.09397251088669,CZ-4 DEB,CZ-4,98.4
26251,CZ-4 DEB,239,249.2,,,1 26251U 99057EM  04043.12372912  .04533290  67705-1  70017-2 0  9993,2 26251 098.5333 249.7190 0007680 359.9942 002.7957 16.10992796211276,CZ-4 DEB,CZ-4,98.5
26252,CZ-4 DEB,210.9,301.9,,,1 26252U 99057EN  00364.27309255 +.13651805 +31268-5 +13187-1 0  9998,2 26252 098.6367 104.7172 0068627 085.8450 294.9989 16.06521967042110,CZ-4 DEB,CZ-4,98.6
26254,CZ-4 DEB,371.6,379.8,-61.37147998,-43.20098556,1 26254U 99057EQ  00176.72918244 +.03662225 +00000-0 +33490-1 0  9996,2 26254 098.7372 267.1529 0006118 123.8909 236.2767 15.64148280014521,CZ-4 DEB,CZ-4,98.7
26255,CZ-4 DEB,227.8,282,,,1 26255U 99057ER  01145.80725323 +.00081698 +60345-5 +95258-4 0  9999,2 26255 098.6121 272.4005 0040872 139.1191 217.6439 16.07063651064350,CZ-4 DEB,CZ-4,98.6
26256,CZ-4 DEB,295.1,306.6,-49.1034566,48.31247027,1 26256U 99057ES  01240.16059593 +.03193451 +93027-2 +11760-1 0  9991,2 26256 097.5080 301.7586 0008645 220.2507 146.6511 15.90515284078530,CZ-4 DEB,CZ-4,97.5
26257,CZ-4 DEB,163.6,176.5,-81.52180564,1.06907001,1 26257U 99057ET  24047.85791616  .18440304  33309-5  17667-2 0  9998,2 26257  98.4781  72.5502 0009790 217.9923 142.0682 16.38403888292757,CZ-4 DEB,CZ-4,98.5
26258,CZ-4 DEB,222.7,270.7,,,1 26258U 99057EU  01096.27875464 +.19691832 +31319-5 +19071-1 0  9992,2 26258 098.6649 223.1882 0036193 268.9016 090.1698 16.10058927057180,CZ-4 DEB,CZ-4,98.7
26259,CZ-4 DEB,609.5,696.2,42.97315269,-22.3495321,1 26259U 99057EV  25330.80562123  .00008901  00000-0  13653-2 0  9992,2 26259  98.3916  56.1913 0061687 297.4569 187.1324 14.72582002354387,CZ-4 DEB,CZ-4,98.4
26260,CZ-4 DEB,606.9,688.2,24.03455064,-28.70512692,1 26260U 99057EW  25330.65126521  .00009947  00000-0  14716-2 0  9997,2 26260  98.3563  45.5576 0057910 282.1190  77.3533 14.74247989354228,CZ-4 DEB,CZ-4,98.4
26261,CZ-4 DEB,251,274.8,,,1 26261U 99057EX  03302.33915450 +.08932560 +37276-0 +24769-1 0  9992,2 26261 098.2583 056.1360 0017954 324.1725 036.0893 16.04168898192939,CZ-4 DEB,CZ-4,98.3
26262,CZ-4 DEB,604.1,662.5,42.39519912,-20.45572059,1 26262U 99057EY  25330.80934722  .00011993  00000-0  16149-2 0  9992,2 26262  98.3425  57.8794 0041623  74.0447  43.8606 14.78751650357852,CZ-4 DEB,CZ-4,98.3
26263,CZ-4 DEB,275.2,311.9,,,1 26263U 99057EZ  01032.18203234 +.67305220 +00000-0 +96795-1 0  9990,2 26263 098.4175 119.6154 0027497 323.5319 036.5308 15.93108962046264,CZ-4 DEB,CZ-4,98.4
26264,CZ-4 DEB,187,202,,,1 26264U 99057FA  09140.49502023  .12051859  32677-5  29128-2 0  9994,2 26264 098.6572 325.4349 0011405 282.0931 077.9778 16.29265743503665,CZ-4 DEB,CZ-4,98.7
26265,CZ-4 DEB,679,817.7,-24.01043945,-37.55914791,1 26265U 99057FB  25330.72273093  .00001275  00000-0  37264-3 0  9997,2 26265  98.6613  29.1903 0097299  83.2620  33.2661 14.43082296345605,CZ-4 DEB,CZ-4,98.7
26266,CZ-4 DEB,608.1,710.1,76.34105996,-154.5716416,1 26266U 99057FC  25330.76964461  .00008105  00000-0  12873-2 0  9995,2 26266  98.4255  58.7563 0072509 354.6371   5.4050 14.70620177353452,CZ-4 DEB,CZ-4,98.4
26267,CZ-4 DEB,175.1,195.2,,,1 26267U 99057FD  10163.11144655  .18291560  30944-5  31111-2 0  9997,2 26267 098.3587 187.0990 0015347 210.7602 154.8352 16.32753905557025,CZ-4 DEB,CZ-4,98.4
26268,CZ-4 DEB,245.9,266.3,,,1 26268U 99057FE  25027.31733089  .02994511  17135-1  51267-2 0  9996,2 26268  98.6415 162.6364 0015391 316.2037  43.8019 16.06623702335737,CZ-4 DEB,CZ-4,98.6
26269,CZ-4 DEB,178.3,198.6,,,1 26269U 99057FF  02262.93130964 +.78330177 +31785-5 +15050-1 0  9999,2 26269 098.4576 049.2666 0015466 277.6628 082.3415 16.31509793135038,CZ-4 DEB,CZ-4,98.5
26270,CZ-4 DEB,255.5,284.6,,,1 26270U 99057FG  25137.20415646  .03786783  26015-1  87075-2 0  9999,2 26270  98.0837 224.6400 0021918 274.8535  85.0240 16.01585835336796,CZ-4 DEB,CZ-4,98.1
26271,CZ-4 DEB,229.1,257.8,,,1 26271U 99057FH  01094.24303288 +.07792220 +36174-0 +14418-1 0  9991,2 26271 098.2510 194.6879 0021615 304.6865 055.2265 16.11234993056449,CZ-4 DEB,CZ-4,98.3
26272,CZ-4 DEB,596.4,669.8,2.446180687,-19.4999893,1 26272U 99057FJ  25330.68982635  .00009192  00000-0  12279-2 0  9993,2 26272  98.2778  51.4241 0052388  16.9153 144.4401 14.78809703358898,CZ-4 DEB,CZ-4,98.3
26273,CZ-4 DEB,584.1,665.9,62.39008126,12.12218467,1 26273U 99057FK  25330.87546461  .00002934  00000-0  37273-3 0  9997,2 26273  98.6852  99.7088 0058379 211.8953 268.0028 14.81362877379431,CZ-4 DEB,CZ-4,98.7
26274,CZ-4 DEB,354,386.1,,,1 26274U 99057FL  00313.23842309  .04283152  00000-0  41230-1 0  9995,2 26274 098.5787 048.9080 0023754 340.1359 019.9581 15.66114455 34820,CZ-4 DEB,CZ-4,98.6
26275,CZ-4 DEB,238.1,261.1,,,1 26275U 99057FM  25098.12622297  .05582464  78299-1  88629-2 0  9992,2 26275  98.0579 167.4521 0017359 272.5979  87.3315 16.08987058332562,CZ-4 DEB,CZ-4,98.1
26276,CZ-4 DEB,216.4,239.9,,,1 26276U 99057FN  04063.92236073 +.07295862 +29974-5 +47688-2 0  9998,2 26276 098.3354 202.6001 0017754 295.8020 075.1307 16.16839073212112,CZ-4 DEB,CZ-4,98.3
26277,CZ-4 DEB,232.8,234.6,,,1 26277U 99057FP  15357.63187016  .05774406  13814+0  73714-2 0  9990,2 26277  97.9985  37.4134 0001319 298.0151 190.7513 16.14797848841829,CZ-4 DEB,CZ-4,98.0
26278,CZ-4 DEB,244.5,266.2,,,1 26278U 99057FQ  11344.08779679  .04851642  44674-1  81234-2 0  9997,2 26278 098.4807 121.8654 0016340 298.6103 061.3474 16.06894315638952,CZ-4 DEB,CZ-4,98.5
26279,CZ-4 DEB,210.9,227.9,,,1 26279U 99057FR  02027.34415081 +.29018483 +30172-5 +15116-1 0  9991,2 26279 098.4076 159.0209 0012875 323.0146 097.1027 16.20062589100321,CZ-4 DEB,CZ-4,98.4
26280,CZ-4 DEB,702.7,825.6,-61.74280225,105.2995041,1 26280U 99057FS  25330.73736476  .00000425  00000-0  14856-3 0  9992,2 26280  98.7527  12.4860 0086035  71.4645  48.7372 14.38289110345367,CZ-4 DEB,CZ-4,98.8
26281,CZ-4 DEB,214.6,232,-68.02796379,-18.34257264,1 26281U 99057FT  11140.47086749  .12156819  29857-5  70554-2 0  9993,2 26281 098.3036 126.4178 0013164 205.4877 154.5985 16.18631775605550,CZ-4 DEB,CZ-4,98.3
26282,CZ-4 DEB,305.7,336.9,,,1 26282U 99057FU  01268.28273778 +.09229614 +00000-0 +33624-1 0  9993,2 26282 098.3505 021.5067 0023346 002.2760 008.1884 15.83237037083366,CZ-4 DEB,CZ-4,98.4
26283,CZ-4 DEB,651.8,762.8,-41.20898175,-32.27078585,1 26283U 99057FV  25330.67017704  .00002930  00000-0  65488-3 0  9994,2 26283  98.4836  30.8309 0078327  62.7279  62.6640 14.55642136351644,CZ-4 DEB,CZ-4,98.5
26284,CZ-4 DEB,209.2,235.3,,,1 26284U 99057FW  24232.87246872  .11324533  27490-5  62518-2 0  9992,2 26284  97.9155 296.6381 0019737 272.6823  87.2204 16.19005711304733,CZ-4 DEB,CZ-4,97.9
26285,CZ-4 DEB,222.3,232.8,,,1 26285U 99057FX  14297.47522617  .23488403  31547-5  15469-1 0  9993,2 26285 098.4444 313.4797 0007969 214.3078 258.9623 16.17064038784615,CZ-4 DEB,CZ-4,98.4
26286,CZ-4 DEB,640.5,726.3,20.65940974,-46.26686884,1 26286U 99057FY  25330.66474053  .00004263  00000-0  81889-3 0  9994,2 26286  98.4123  27.4691 0060798 160.0492 323.0491 14.63029823357582,CZ-4 DEB,CZ-4,98.4
26288,CZ-4 DEB,272,300.7,,,1 26288U 99057GA  12158.18286688  .03945571  20667-1  11781-1 0  9995,2 26288 098.2881 080.9652 0021500 147.2998 213.0423 15.95702378658878,CZ-4 DEB,CZ-4,98.3
26289,CZ-4 DEB,170.5,186.8,,,1 26289U 99057GB  03063.38063939 +.35056113 +31170-5 +47109-2 0  9994,2 26289 098.4676 210.3570 0012434 316.5747 046.4709 16.35195818160345,CZ-4 DEB,CZ-4,98.5
26290,CZ-4 DEB,188.1,214.4,,,1 26290U 99057GC  02122.61666241 +.37382117 +33124-5 +10876-1 0  9991,2 26290 098.5086 252.1724 0019984 304.4955 055.6354 16.26776371114898,CZ-4 DEB,CZ-4,98.5
26291,CZ-4 DEB,165.5,178.4,,,1 26291U 99057GD  02298.96474007 +.66363682 +28102-5 +68948-2 0  9993,2 26291 098.5172 087.8656 0009833 334.0621 030.7641 16.37681838141464,CZ-4 DEB,CZ-4,98.5
26292,CZ-4 DEB,184.2,203,80.7342561,177.0208276,1 26292U 99057GE  01339.83657985 +.99628865 +31801-5 +23060-1 0  9991,2 26292 098.5218 107.5647 0014339 301.0923 058.8960 16.29608540094037,CZ-4 DEB,CZ-4,98.5
26293,CZ-4 DEB,217.3,236.5,,,1 26293U 99057GF  04062.43202074 +.16480028 +29722-5 +10510-1 0  9990,2 26293 098.3093 202.5883 0014551 320.8607 039.2064 16.17310550213375,CZ-4 DEB,CZ-4,98.3
26294,CZ-4 DEB,655.3,767,-14.18051636,-35.06724895,1 26294U 99057GG  25330.72750963  .00002914  00000-0  66804-3 0  9998,2 26294  98.4912  33.4087 0078755  87.3809  11.1272 14.54456031352670,CZ-4 DEB,CZ-4,98.5
26295,CZ-4 DEB,199.5,223.8,,,1 26295U 99057GH  01217.99103880 +.19411259 +30533-5 +79004-2 0  9996,2 26295 098.3472 338.1728 0018425 281.3974 078.5243 16.22928118076355,CZ-4 DEB,CZ-4,98.3
26296,CZ-4 DEB,210.4,248.1,,,1 26296U 99057GJ  03070.82296045 +.19654052 +31699-5 +12607-1 0  9993,2 26296 098.4245 193.2545 0028532 294.8644 064.9521 16.16448979160273,CZ-4 DEB,CZ-4,98.4
26297,CZ-4 DEB,187.1,195.8,,,1 26297U 99057GK  15022.51232295  .28725714  34969-5  63392-2 0  9992,2 26297 098.6122 015.5185 0006595 200.9190 286.7573 16.30395171809705,CZ-4 DEB,CZ-4,98.6
26300,CZ-4 DEB,625.3,712,-54.91182088,128.4516571,1 26300U 99057GL  25330.76411084  .00006115  00000-0  10542-2 0  9992,2 26300  98.3794  31.1424 0061556 162.4886 316.5082 14.67629336356417,CZ-4 DEB,CZ-4,98.4
26303,NOAA 10 DEB,235.4,269.7,,,1 26303U 86073D   01039.47971499 +.99999999 +00000-0 +80000-1 0  9992,2 26303 098.4425 039.0458 0025847 148.7761 211.5186 16.07935436041088,NOAA 10 DEB,NOAA,98.4
26304,CZ-4 DEB,197.6,212.7,,,1 26304U 99057GM  03121.29101729 +.35323779 +29849-5 +12081-1 0  9992,2 26304 098.3465 235.1616 0011453 305.1302 067.2839 16.25330264164035,CZ-4 DEB,CZ-4,98.3
26305,CZ-4 DEB,197,229.8,,,1 26305U 99057GN  03048.43210139 +.32989459 +33161-5 +13707-1 0  9991,2 26305 098.3661 165.0224 0024841 321.4796 038.4751 16.22276427156775,CZ-4 DEB,CZ-4,98.4
26306,CZ-4 DEB,695.7,834.4,32.88730236,124.9579615,1 26306U 99057GP  25330.61872155  .00000418  00000-0  14552-3 0  9998,2 26306  98.7738   9.7684 0097071  85.7493  44.8031 14.38025808344151,CZ-4 DEB,CZ-4,98.8
26307,CZ-4 DEB,237.4,260.3,,,1 26307U 99057GQ  04037.34134465 +.06506130 +12094-0 +10590-1 0  9995,2 26307 098.3729 175.6144 0017315 330.4004 029.6303 16.09270619206829,CZ-4 DEB,CZ-4,98.4
26308,CZ-4 DEB,265.3,291.3,,,1 26308U 99057GR  11295.98587950  .05404598  46801-1  14439-1 0  9995,2 26308 098.4536 298.2196 0019547 186.6515 172.6558 15.98604052625390,CZ-4 DEB,CZ-4,98.5
26309,CZ-4 DEB,221.7,234.1,,,1 26309U 99057GS  13181.62097671  .18134855  30141-5  12048-1 0  9997,2 26309 098.3125 062.2199 0009382 233.7513 126.2905 16.16913510711462,CZ-4 DEB,CZ-4,98.3
26310,CZ-4 DEB,670.2,795.8,54.63383063,152.5495815,1 26310U 99057GT  25330.13334266  .00001897  00000-0  50192-3 0  9998,2 26310  98.5562  30.4067 0088294 281.4110 131.3788 14.47757128347828,CZ-4 DEB,CZ-4,98.6
26311,CZ-4 DEB,203.7,224.9,,,1 26311U 99057GU  15269.83960694  .12510704  30153-5  55653-2 0  9994,2 26311  98.3720 218.2795 0016112 176.0281 184.1137 16.21944519829189,CZ-4 DEB,CZ-4,98.4
26312,CZ-4 DEB,217.2,245,,,1 26312U 99057GV  02059.25557958 +.05180917 +30365-5 +36184-2 0  9993,2 26312 098.4088 167.3352 0021022 283.9535 073.8247 16.15764758103625,CZ-4 DEB,CZ-4,98.4
26313,CZ-4 DEB,651,755,4.003343278,139.4115634,1 26313U 99057GW  25330.13583703  .00002981  00000-0  65049-3 0  9995,2 26313  98.4714  28.8401 0073424  29.5673  24.4834 14.56965593352441,CZ-4 DEB,CZ-4,98.5
26314,CZ-4 DEB,224.3,265.4,,,1 26314U 99057GX  01208.89642098 +.06315079 +12806-0 +91831-2 0  9995,2 26314 098.5114 336.5872 0031041 281.7354 073.1848 16.10713946073828,CZ-4 DEB,CZ-4,98.5
26315,CZ-4 DEB,348.9,377.7,,,1 26315U 99057GY  02124.17937391 +.04082841 +00000-0 +30832-1 0  9990,2 26315 098.1983 194.5312 0021316 302.8634 057.6368 15.68456153112273,CZ-4 DEB,CZ-4,98.2
26316,CZ-4 DEB,222.5,246.3,,,1 26316U 99057GZ  02011.21783414 +.26220007 +29865-5 +20184-1 0  9992,2 26316 098.2738 112.5715 0018001 314.4650 050.9463 16.14550793097118,CZ-4 DEB,CZ-4,98.3
26317,CZ-4 DEB,262,282,,,1 26317U 99057HA  02325.22917242 +.10056007 +28709-0 +28618-1 0  9991,2 26317 098.3206 064.7663 0015096 301.9461 058.3325 16.00876297142410,CZ-4 DEB,CZ-4,98.3
26318,CZ-4 DEB,190.7,217.1,,,1 26318U 99057HB  01010.77221411 +.99999999 +28982-5 +36517-1 0  9996,2 26318 098.5619 113.8693 0020009 198.8311 161.2002 16.25786314043814,CZ-4 DEB,CZ-4,98.6
26319,CZ-4 DEB,262.3,283.1,,,1 26319U 99057HC  01127.87765963 +.06286797 +79732-1 +16115-1 0  9992,2 26319 098.5474 246.6862 0015680 287.5740 072.4510 16.00615671061523,CZ-4 DEB,CZ-4,98.5
26320,CZ-4 DEB,226.6,244.1,-36.36392639,60.62847221,1 26320U 99057HD  11146.72400402  .05081590  86234-1  61619-2 0  9992,2 26320 098.3550 141.5709 0013222 230.4167 129.6868 16.14214141606877,CZ-4 DEB,CZ-4,98.4
26321,CZ-4 DEB,220.9,247.6,,,1 26321U 99057HE  24135.89918029  .09480282  27108-5  72241-2 0  9999,2 26321  97.8993 194.2085 0020186 271.1599  88.7373 16.14596326289122,CZ-4 DEB,CZ-4,97.9
26322,CZ-4 DEB,243.4,266.1,,,1 26322U 99057HF  03018.83384589 +.05630338 +10279-0 +11146-1 0  9996,2 26322 098.3422 140.9360 0017157 323.3112 036.9379 16.07115455152273,CZ-4 DEB,CZ-4,98.3
26323,CZ-4 DEB,653.3,747.9,-1.167951398,139.1730179,1 26323U 99057HG  25330.69744229  .00003112  00000-0  67200-3 0  9997,2 26323  98.4588  29.9397 0066830 319.0381 161.5872 14.57710394353773,CZ-4 DEB,CZ-4,98.5
26324,CZ-4 DEB,173.4,193.8,,,1 26324U 99057HH  02336.18581123 +.24204561 +31749-5 +38732-2 0  9998,2 26324 098.4313 134.7476 0015559 003.8217 356.3192 16.33345628145780,CZ-4 DEB,CZ-4,98.4
26325,CZ-4 DEB,216.8,235.6,,,1 26325U 99057HJ  01014.82927769 +.28906370 +31731-5 +18112-1 0  9993,2 26325 098.6311 130.0661 0014298 318.4374 039.4548 16.17554471044540,CZ-4 DEB,CZ-4,98.6
26326,CZ-4 DEB,296.8,314.9,-36.11857412,127.4152508,1 26326U 99057HK  01083.73410843 +.06110817 +54587-1 +28022-1 0  9990,2 26326 098.4118 189.5900 0013489 318.5496 041.4754 15.88730371054518,CZ-4 DEB,CZ-4,98.4
26327,CZ-4 DEB,205.9,254.3,,,1 26327U 99057HL  01065.81731054 +.38950315 +35333-5 +24370-1 0  9994,2 26327 098.3901 172.2510 0036664 348.9870 010.5384 16.16116049051961,CZ-4 DEB,CZ-4,98.4
26328,CZ-4 DEB,212.2,258.2,,,1 26328U 99057HM  01053.25183416 +.13664153 +32578-5 +99348-2 0  9994,2 26328 098.3712 157.6976 0034773 342.4236 041.2664 16.14256697050007,CZ-4 DEB,CZ-4,98.4
26329,CZ-4 DEB,586,657.1,75.98706612,-51.1589285,1 26329U 99057HN  25330.80697051  .00013984  00000-0  17085-2 0  9999,2 26329  98.3030  55.0819 0050825  94.1261  30.6388 14.82468970357303,CZ-4 DEB,CZ-4,98.3
26330,CZ-4 DEB,197.5,216,-26.65467729,-57.3113599,1 26330U 99057HP  08205.95982978  .03767852  32117-5  13444-2 0  9991,2 26330 098.6053 359.2413 0013992 279.9671 090.7511 16.24727529459544,CZ-4 DEB,CZ-4,98.6
26331,CZ-4 DEB,223.1,235.7,,,1 26331U 99057HQ  06041.58074175  .05814525  10290+0  58210-2 0  9992,2 26331 098.3473 239.0676 0009486 322.5946 037.4723 16.16377899317578,CZ-4 DEB,CZ-4,98.3
26332,CZ-4 DEB,246.2,270.3,,,1 26332U 99057HR  15067.73682873  .06855119  12429+0  13695-1 0  9996,2 26332 098.3580 009.5073 0018169 143.9497 216.3010 16.05853908800733,CZ-4 DEB,CZ-4,98.4
26333,CZ-4 DEB,420.1,443,-72.38734485,9.04911478,1 26333U 99057HS  25330.73140773  .00199261  00000-0  41163-2 0  9997,2 26333  98.1218  52.9934 0016839 286.9606  72.9795 15.44936753365958,CZ-4 DEB,CZ-4,98.1
26334,CZ-4 DEB,267.3,310.7,,,1 26334U 99057HT  01199.25286155 +.05651965 +47428-1 +17882-1 0  9992,2 26334 098.2753 301.1333 0032557 281.7671 081.2500 15.94748292071377,CZ-4 DEB,CZ-4,98.3
26335,CZ-4 DEB,324.3,386.5,,,1 26335U 99057HU  01190.95087985 +.05056339 +00000-0 +31747-1 0  9995,2 26335 098.3604 278.3413 0046146 259.2435 100.3628 15.71215529069070,CZ-4 DEB,CZ-4,98.4
26336,CZ-4 DEB,614.2,687.3,24.37415696,136.4377307,1 26336U 99057HV  25330.82954663  .00008004  00000-0  12204-2 0  9999,2 26336  98.3696  23.3474 0052037 108.9287 251.7571 14.73239049355933,CZ-4 DEB,CZ-4,98.4
26337,CZ-4 DEB,176,207.8,,,1 26337U 99057HW  01192.63742072 +.34307620 +35672-5 +70434-2 0  9998,2 26337 098.5921 321.0985 0024140 341.3595 027.1875 16.30239700069978,CZ-4 DEB,CZ-4,98.6
26338,CZ-4 DEB,694.8,823.8,80.51246599,-170.9728191,1 26338U 99057HX  25330.97567310  .00000581  00000-0  19110-3 0  9992,2 26338  98.7222  13.9656 0090389  46.4760  71.7781 14.39765159347364,CZ-4 DEB,CZ-4,98.7
26339,CZ-4 DEB,212.9,236,,,1 26339U 99057HY  25137.66769375  .10224122  28311-5  60462-2 0  9994,2 26339  98.0668 209.5495 0017477 266.7642  93.1645 16.18206985337079,CZ-4 DEB,CZ-4,98.1
26340,CZ-4 DEB,394.6,433.7,,,1 26340U 99057HZ  00313.05855292 +.06742583 +00000-0 +97822-1 0  9992,2 26340 098.3908 033.8814 0028752 294.9298 064.8964 15.50884905032803,CZ-4 DEB,CZ-4,98.4
26341,CZ-4 DEB,229.2,255.2,,,1 26341U 99057JA  03314.84220860 +.08604340 +24212-0 +12278-1 0  9994,2 26341 098.3480 077.3578 0019611 284.0693 078.9421 16.11691198193004,CZ-4 DEB,CZ-4,98.3
26342,CZ-4 DEB,410.4,640.1,,,1 26342U 99057JB  01014.18804834 +.00603876 +00000-0 +22396-1 0  9992,2 26342 098.5106 096.8134 0166343 267.8302 120.8993 15.13598025041994,CZ-4 DEB,CZ-4,98.5
26343,CZ-4 DEB,257.9,288.1,,,1 26343U 99057JC  04106.85496084  .05216264  41634-1  12151-1 0  9999,2 26343 098.3485 242.0422 0022688 292.8192 067.2433 16.00501100216639,CZ-4 DEB,CZ-4,98.3
26344,CZ-4 DEB,260.5,292.9,,,1 26344U 99057JD  03120.85211546 +.07542112 +12180-0 +21133-1 0  9992,2 26344 098.3381 228.9029 0024369 290.8277 069.0538 15.99174202166884,CZ-4 DEB,CZ-4,98.3
26345,CZ-4 DEB,231.3,252.4,,,1 26345U 99057JE  03067.80438921 +.31073801 +00000-0 +18856-1 0  9993,2 26345 098.3458 178.5093 0015961 297.2578 062.7117 16.11814113156861,CZ-4 DEB,CZ-4,98.3
26346,CZ-4 DEB,220,239.5,,,1 26346U 99057JF  09265.90002423  .04900833  29623-5  33748-2 0  9994,2 26346 098.3304 248.1360 0014781 139.5909 223.1849 16.16248847515749,CZ-4 DEB,CZ-4,98.3
26347,CZ-4 DEB,666.5,742,-2.340042458,-41.63749752,1 26347U 99057JG  25329.60941347  .00002847  00000-0  63803-3 0  9991,2 26347  98.4679  27.5059 0053274 308.7234  50.9207 14.56580684351765,CZ-4 DEB,CZ-4,98.5
26348,CZ-4 DEB,261,276.9,-32.62267382,-29.08373029,1 26348U 99057JH  07019.00773183  .03173209  16866-1  70841-2 0  9994,2 26348 098.1516 186.5411 0011988 320.8793 040.5122 16.01983041367643,CZ-4 DEB,CZ-4,98.2
